Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
132,2021,Ben Ellefson (MIN),0,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
100,2020,Ben Ellefson (MIN),1,4,10,10.0,10,0,0,0,0,0,0,7,3.0,0.4,0.0%
