Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
73,2005,Kordell Stewart (FA),0,0,0,0,0,0,0,0,4,24,0,0,1,2.4,2.4,0.0%
77,2004,Kordell Stewart (FA),0,0,0,0,0,0,0,0,1,-1,0,0,2,-0.1,-0.1,0.0%
28,2003,Kordell Stewart (FA),126,251,50.2,"1,418",5.6,7,12,25,59,290,3,3,9,103.7,11.5,0.0%
31,2002,Kordell Stewart (FA),109,166,65.7,"1,155",7.0,6,6,7,43,191,2,2,7,87.3,12.5,0.0%
