Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
124,2016,Marquess Wilson (FA),9,16,160,17.8,35,3,1,0,0,0,0,3,22.0,7.3,0.0%
85,2015,Marquess Wilson (FA),28,51,464,16.6,50,8,1,0,0,0,0,11,52.4,4.8,0.0%
123,2014,Marquess Wilson (FA),17,32,140,8.2,17,0,1,0,0,0,0,7,20.0,2.9,0.0%
175,2013,Marquess Wilson (FA),2,3,13,6.5,10,0,0,0,0,0,0,10,1.3,0.1,0.0%
