Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
293,2021,Tavon Wilson (FA),5,4,0,1,0,0,0,0,4,12.1,3.0,0.0%
218,2020,Tavon Wilson (FA),17,3,0,1,0,0,1,0,15,38.3,2.6,0.0%
26,2019,Tavon Wilson (FA),65,27,1,5,0,0,2,0,16,145.1,9.1,0.0%
180,2018,Tavon Wilson (FA),27,5,1,0,0,0,0,0,15,53.4,3.6,0.0%
102,2017,Tavon Wilson (FA),39,12,2,2,1,1,0,0,10,102.8,10.3,0.0%
15,2016,Tavon Wilson (FA),72,15,1,2,2,0,1,0,15,150.5,10.0,0.0%
257,2015,Tavon Wilson (FA),8,2,0,2,0,0,0,0,9,16.6,1.8,0.0%
222,2014,Tavon Wilson (FA),15,3,0,2,0,0,0,0,16,30.3,1.9,0.0%
248,2013,Tavon Wilson (FA),1,0,0,1,1,0,0,1,13,14.0,1.1,0.0%
116,2012,Tavon Wilson (FA),25,11,0,6,4,0,2,0,16,83.0,5.2,0.0%
