Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
6,2012,Antoine Winfield (FA),72,29,0.5,13,3,0,1,0,16,190.4,11.9,0.0%
124,2011,Antoine Winfield (FA),34,6,1,1,1,1,0,0,5,82.6,16.5,0.0%
22,2010,Antoine Winfield (FA),73,18,2,5,2,2,1,1,16,174.4,10.9,0.0%
102,2009,Antoine Winfield (FA),50,2,1,5,1,1,0,0,10,102.1,10.2,0.0%
1,2008,Antoine Winfield (FA),77,13,2,11,2,4,2,1,16,226.0,14.1,0.0%
26,2007,Antoine Winfield (FA),56,9,0,9,1,1,1,1,10,125.8,12.6,0.0%
12,2006,Antoine Winfield (FA),74,14,0,14,4,0,1,1,16,172.8,10.8,0.0%
15,2005,Antoine Winfield (FA),80,9,0,8,4,0,2,0,16,167.1,10.4,0.0%
44,2004,Antoine Winfield (FA),63,15,0,8,3,1,1,0,15,148.6,9.9,0.0%
2,2003,Antoine Winfield (FA),94,15,1,12,1,2,0,0,16,212.5,13.3,0.0%
96,2002,Antoine Winfield (FA),51,5,0,7,0,0,1,0,13,105.0,8.1,0.0%
