Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
223,2015,Tim Jennings (FA),12,5,0,1,0,0,1,0,6,29.9,5.0,0.0%
117,2014,Tim Jennings (FA),37,14,0,7,0,1,1,0,16,89.6,5.6,0.0%
27,2013,Tim Jennings (FA),50,8,0,13,4,3,1,2,16,148.7,9.3,0.0%
16,2012,Tim Jennings (FA),55,5,0,21,9,0,0,1,14,171.3,12.2,0.0%
30,2011,Tim Jennings (FA),69,7,0,10,2,1,1,0,16,151.9,9.5,0.0%
114,2010,Tim Jennings (FA),39,15,0,7,1,1,1,0,16,98.5,6.2,0.0%
111,2009,Tim Jennings (FA),39,12,0,10,2,0,0,0,15,97.8,6.5,0.0%
43,2008,Tim Jennings (FA),49,14,0,7,2,2,2,0,16,128.3,8.0,0.0%
138,2007,Tim Jennings (FA),21,0,0,3,0,1,0,0,11,40.0,3.6,0.0%
240,2006,Tim Jennings (FA),3,0,0,0,0,0,0,0,10,4.5,0.5,0.0%
