Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
298,2021,Dre Kirkpatrick (FA),5,1,0,0,0,0,0,0,4,10.8,2.7,0.0%
83,2020,Dre Kirkpatrick (FA),53,3,0,7,3,0,0,0,14,107.3,7.7,0.0%
171,2019,Dre Kirkpatrick (FA),27,6,1,4,0,0,1,0,6,64.2,10.7,0.0%
149,2018,Dre Kirkpatrick (FA),35,6,0,9,0,0,0,0,13,75.6,5.8,0.0%
70,2017,Dre Kirkpatrick (FA),47,8,1,14,1,1,0,0,14,120.7,8.6,0.0%
116,2016,Dre Kirkpatrick (FA),35,11,0,10,3,0,0,0,15,91.1,6.1,0.0%
53,2015,Dre Kirkpatrick (FA),63,7,0,16,0,0,0,0,16,123.9,7.7,0.0%
178,2014,Dre Kirkpatrick (FA),12,2,0,7,3,0,0,1,16,51.0,3.2,0.0%
156,2013,Dre Kirkpatrick (FA),20,7,1,5,3,0,0,1,14,70.4,5.0,0.0%
298,2012,Dre Kirkpatrick (FA),2,0,0,0,0,0,0,0,5,3.0,0.6,0.0%
