Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
224,2019,Orlando Scandrick (FA),6,1,2,0,0,2,1,1,3,35.8,11.9,0.0%
114,2018,Orlando Scandrick (FA),38,6,0,13,1,1,0,0,15,90.3,6.0,0.0%
159,2017,Orlando Scandrick (FA),32,6,0,3,0,0,0,0,11,67.2,6.1,0.0%
89,2016,Orlando Scandrick (FA),39,7,2,8,1,3,0,0,12,106.0,8.8,0.0%
64,2014,Orlando Scandrick (FA),50,5,1,9,2,2,0,0,14,119.5,8.5,0.0%
35,2013,Orlando Scandrick (FA),59,5,2,12,2,1,0,0,16,142.4,8.9,0.0%
187,2012,Orlando Scandrick (FA),16,5,0,4,0,0,0,0,11,38.9,3.5,0.0%
101,2011,Orlando Scandrick (FA),42,7,2,5,1,0,0,0,13,99.1,7.6,0.0%
83,2010,Orlando Scandrick (FA),40,5,2.5,9,1,0,0,1,16,115.9,7.2,0.0%
99,2009,Orlando Scandrick (FA),43,3,1,9,1,2,1,0,16,103.8,6.5,0.0%
149,2008,Orlando Scandrick (FA),26,1,1,4,0,0,0,0,16,52.3,3.3,0.0%
