Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
38,2021,Brandon Jones (MIA),45,31,5,1,1,1,2,0,15,144.6,9.6,3.2%
117,2020,Brandon Jones (MIA),40,19,1,1,0,1,0,0,16,91.5,5.7,3.2%
