Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
220,2011,Jerome Boyd (FA),13,5,0,3,0,0,0,0,10,27.8,2.8,0.0%
343,2009,Jerome Boyd (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
