Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
199,2011,Paul Oliver (FA),14,3,0,4,1,1,0,0,7,38.3,5.5,0.0%
110,2010,Paul Oliver (FA),44,15,0,3,1,1,2,0,15,101.5,6.8,0.0%
132,2009,Paul Oliver (FA),30,7,1,3,1,0,1,1,14,78.9,5.6,0.0%
195,2008,Paul Oliver (FA),9,2,0,1,1,0,0,0,4,21.6,5.4,0.0%
