Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
77,2021,James Bradberry (PHI),37,10,0,17,4,0,1,0,17,112.8,6.6,1.2%
57,2020,James Bradberry (PHI),43,10,0,18,3,2,1,0,15,126.2,8.4,1.2%
46,2019,James Bradberry (PHI),51,14,1,12,3,0,0,0,15,126.7,8.4,1.2%
46,2018,James Bradberry (PHI),58,12,1,15,1,1,0,0,16,134.4,8.4,1.2%
18,2017,James Bradberry (PHI),66,19,1,10,2,1,0,0,16,151.7,9.5,1.2%
76,2016,James Bradberry (PHI),47,12,0,10,2,0,0,0,13,112.2,8.6,1.2%
