Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
392,2019,Adam Jones (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
244,2018,Adam Jones (FA),9,0,0,3,1,0,0,0,7,28.0,4.0,0.0%
198,2017,Adam Jones (FA),19,4,0,4,1,0,0,0,9,42.7,4.7,0.0%
82,2016,Adam Jones (FA),54,12,0,7,1,1,0,0,16,109.9,6.9,0.0%
41,2015,Adam Jones (FA),53,9,1,12,3,1,0,0,14,130.0,9.3,0.0%
62,2014,Adam Jones (FA),51,12,0,11,3,0,1,0,16,121.2,7.6,0.0%
56,2013,Adam Jones (FA),43,12,0,12,3,1,2,1,16,129.7,8.1,0.0%
122,2012,Adam Jones (FA),32,5,1,9,0,1,0,0,16,78.5,4.9,0.0%
169,2011,Adam Jones (FA),26,2,0,6,0,0,0,0,8,52.1,6.5,0.0%
172,2010,Adam Jones (FA),11,3,0,3,1,1,2,1,5,46.4,9.3,0.0%
131,2008,Adam Jones (FA),26,5,0,7,0,1,1,0,9,61.4,6.8,0.0%
42,2006,Adam Jones (FA),51,12,1,12,4,1,0,1,15,137.8,9.2,0.0%
98,2005,Adam Jones (FA),43,9,0,11,0,0,0,0,15,88.0,5.9,0.0%
