Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
309,2008,Eric Bassey (FA),0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
296,2007,Eric Bassey (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
