Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
133,2021,Rodney McLeod (IND),32,26,0,4,2,0,0,0,13,83.9,6.5,0.5%
64,2020,Rodney McLeod (IND),43,22,0,7,1,0,2,1,13,118.5,9.1,0.5%
58,2019,Rodney McLeod (IND),45,29,1,6,2,2,0,0,16,120.7,7.5,0.5%
260,2018,Rodney McLeod (IND),7,3,0,4,0,0,0,0,3,18.9,6.3,0.5%
105,2017,Rodney McLeod (IND),35,15,0,6,3,1,1,0,14,101.1,7.2,0.5%
14,2016,Rodney McLeod (IND),68,11,1,7,3,1,0,0,16,151.6,9.5,0.5%
23,2015,Rodney McLeod (IND),59,22,0,5,1,3,1,1,16,150.8,9.4,0.5%
37,2014,Rodney McLeod (IND),60,10,0,6,2,2,2,0,16,140.4,8.8,0.5%
38,2013,Rodney McLeod (IND),61,15,0,7,2,1,2,0,16,140.5,8.8,0.5%
360,2012,Rodney McLeod (IND),0,0,0,0,0,0,0,0,16,0.0,0.0,0.5%
