Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
403,2019,Brent Grimes (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
134,2018,Brent Grimes (FA),42,6,0,6,0,1,0,0,13,80.6,6.2,0.0%
90,2017,Brent Grimes (FA),44,5,0,11,3,0,1,0,13,110.4,8.5,0.0%
18,2016,Brent Grimes (FA),51,6,0,24,4,1,0,1,16,147.2,9.2,0.0%
79,2015,Brent Grimes (FA),42,7,0,14,4,0,0,0,15,112.1,7.5,0.0%
47,2014,Brent Grimes (FA),47,10,0,12,5,1,0,1,16,133.7,8.4,0.0%
43,2013,Brent Grimes (FA),52,8,0,17,4,0,0,1,16,138.3,8.6,0.0%
265,2012,Brent Grimes (FA),6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%
116,2011,Brent Grimes (FA),35,11,0,14,1,1,0,0,12,91.0,7.6,0.0%
19,2010,Brent Grimes (FA),70,11,0,23,5,0,0,0,16,177.9,11.1,0.0%
45,2009,Brent Grimes (FA),56,4,0,13,6,0,1,0,16,143.1,8.9,0.0%
124,2008,Brent Grimes (FA),28,3,0,6,1,0,0,0,12,65.9,5.5,0.0%
184,2007,Brent Grimes (FA),10,1,0,0,0,0,0,0,2,15.8,7.9,0.0%
