Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
43,2021,Marshon Lattimore (NO),55,13,0,19,3,0,1,0,16,140.0,8.8,10.7%
68,2020,Marshon Lattimore (NO),52,10,0,11,2,0,0,0,14,117.3,8.4,10.7%
79,2019,Marshon Lattimore (NO),46,11,0,14,1,0,0,0,14,106.1,7.6,10.7%
34,2018,Marshon Lattimore (NO),49,10,0,12,2,4,3,0,16,139.9,8.7,10.7%
43,2017,Marshon Lattimore (NO),43,9,0,18,5,1,0,1,13,135.9,10.5,10.7%
