Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
19,2021,Justin Simmons (DEN),60,20,1.5,12,5,0,0,0,17,164.3,9.7,24.3%
8,2020,Justin Simmons (DEN),77,19,0,9,5,0,1,0,16,180.3,11.3,24.3%
13,2019,Justin Simmons (DEN),65,28,0,15,4,0,0,0,16,166.4,10.4,24.3%
23,2018,Justin Simmons (DEN),71,26,0,4,3,0,0,0,16,147.6,9.2,24.3%
73,2017,Justin Simmons (DEN),46,17,1,5,2,0,0,1,13,119.4,9.2,24.3%
177,2016,Justin Simmons (DEN),20,4,1,4,2,0,0,0,13,58.2,4.5,24.3%
