Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
336,2016,Robenson Therezie (FA),1,0,0,0,0,0,0,0,12,1.5,0.1,1.0%
184,2015,Robenson Therezie (FA),25,6,0,2,1,0,0,0,13,50.2,3.9,1.0%
