Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
2,2021,Derwin James Jr. (LAC),75,43,2,5,2,3,0,0,15,198.7,13.2,76.4%
190,2019,Derwin James Jr. (LAC),23,11,0,1,0,0,0,0,6,51.8,8.6,76.4%
5,2018,Derwin James Jr. (LAC),75,30,3.5,13,3,0,0,0,16,194.0,12.1,76.4%
