Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
368,2021,Lamarcus Joyner (NYJ),1,0,0,0,0,0,0,0,1,1.5,1.5,0.1%
74,2020,Lamarcus Joyner (NYJ),53,13,0,5,0,0,0,0,14,112.1,8.0,0.1%
138,2019,Lamarcus Joyner (NYJ),41,8,0,3,0,0,0,0,14,79.7,5.7,0.1%
54,2018,Lamarcus Joyner (NYJ),58,20,1,3,1,0,1,0,15,127.3,8.5,0.1%
99,2017,Lamarcus Joyner (NYJ),39,10,0,9,3,1,0,1,12,104.8,8.7,0.1%
80,2016,Lamarcus Joyner (NYJ),50,16,1,5,0,1,0,0,14,110.3,7.9,0.1%
45,2015,Lamarcus Joyner (NYJ),54,18,2,6,0,0,1,0,16,127.5,8.0,0.1%
156,2014,Lamarcus Joyner (NYJ),32,5,1,2,0,0,0,0,10,66.4,6.6,0.1%
