Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
28,2019,Eric Weddle (FA),69,39,0,4,0,0,0,0,16,141.6,8.9,11.0%
89,2018,Eric Weddle (FA),54,14,1,3,0,0,0,0,16,105.4,6.6,11.0%
16,2017,Eric Weddle (FA),49,14,1,8,6,2,1,1,16,153.3,9.6,11.0%
13,2016,Eric Weddle (FA),48,41,1,13,4,1,0,0,16,153.1,9.6,11.0%
74,2015,Eric Weddle (FA),52,23,0.5,6,0,0,1,0,13,112.9,8.7,11.0%
12,2014,Eric Weddle (FA),82,22,0,8,1,2,0,0,16,169.9,10.6,11.0%
5,2013,Eric Weddle (FA),78,25,1,9,2,1,2,0,16,188.0,11.8,11.0%
5,2012,Eric Weddle (FA),83,14,1,9,3,2,0,1,16,191.9,12.0,11.0%
15,2011,Eric Weddle (FA),66,18,0,11,7,0,0,0,16,171.9,10.7,11.0%
24,2010,Eric Weddle (FA),79,16,0.5,10,2,0,0,1,16,173.9,10.9,11.0%
21,2009,Eric Weddle (FA),68,14,1.5,7,2,0,0,1,13,162.9,12.5,11.0%
3,2008,Eric Weddle (FA),103,22,1,5,1,0,1,1,16,205.2,12.8,11.0%
56,2007,Eric Weddle (FA),37,11,1,6,1,0,0,0,15,82.1,5.5,11.0%
