Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
5,2021,Harrison Smith (MIN),83,31,3,7,1,1,0,0,15,187.2,12.5,35.2%
28,2020,Harrison Smith (MIN),54,35,0.5,10,5,0,0,0,16,154.6,9.7,35.2%
7,2019,Harrison Smith (MIN),65,20,1,11,3,3,2,0,15,178.3,11.9,35.2%
7,2018,Harrison Smith (MIN),67,17,3,6,3,1,2,0,16,184.1,11.5,35.2%
7,2017,Harrison Smith (MIN),61,17,1.5,12,5,0,0,0,16,171.0,10.7,35.2%
20,2016,Harrison Smith (MIN),69,22,2,2,0,0,1,0,14,145.2,10.4,35.2%
51,2015,Harrison Smith (MIN),49,17,1.5,3,2,1,0,1,13,124.4,9.6,35.2%
1,2014,Harrison Smith (MIN),71,20,3,9,5,1,0,1,16,199.9,12.5,35.2%
112,2013,Harrison Smith (MIN),46,10,0,3,2,0,1,0,8,100.2,12.5,35.2%
12,2012,Harrison Smith (MIN),70,28,1,10,3,1,1,2,16,182.7,11.4,35.2%
