Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
397,2019,Vontae Davis (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
340,2018,Vontae Davis (FA),1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%
223,2017,Vontae Davis (FA),16,5,0,2,0,0,0,0,5,30.9,6.2,0.0%
149,2016,Vontae Davis (FA),34,3,0,10,1,0,0,0,14,73.4,5.2,0.0%
80,2015,Vontae Davis (FA),38,10,0,16,4,0,0,0,16,111.2,7.0,0.0%
73,2014,Vontae Davis (FA),35,7,0,18,4,2,1,0,15,117.0,7.8,0.0%
131,2013,Vontae Davis (FA),41,5,0,12,1,0,0,0,16,88.3,5.5,0.0%
77,2012,Vontae Davis (FA),46,5,1,7,3,0,0,0,10,112.3,11.2,0.0%
90,2011,Vontae Davis (FA),39,4,1,9,4,0,0,0,12,104.2,8.7,0.0%
120,2010,Vontae Davis (FA),43,8,0,12,1,0,0,0,16,96.2,6.0,0.0%
80,2009,Vontae Davis (FA),44,4,0,11,4,0,0,1,16,116.6,7.3,0.0%
