Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
106,2011,Jon McGraw (FA),31,16,1,6,3,1,0,0,10,95.9,9.6,0.0%
148,2010,Jon McGraw (FA),29,9,0,6,2,0,0,0,11,72.0,6.5,0.0%
115,2009,Jon McGraw (FA),38,4,1,1,1,0,1,0,14,90.7,6.5,0.0%
168,2008,Jon McGraw (FA),18,6,0,1,1,0,0,0,11,38.0,3.5,0.0%
223,2007,Jon McGraw (FA),0,0,0,0,0,0,1,0,3,4.0,1.3,0.0%
146,2006,Jon McGraw (FA),24,9,0,2,0,1,1,0,15,53.9,3.6,0.0%
190,2005,Jon McGraw (FA),10,5,0,0,0,0,1,0,5,22.8,4.6,0.0%
140,2004,Jon McGraw (FA),22,6,0,6,2,1,0,0,10,60.8,6.1,0.0%
163,2003,Jon McGraw (FA),19,11,0,0,0,0,0,0,6,36.9,6.2,0.0%
162,2002,Jon McGraw (FA),20,8,0,1,1,0,0,0,15,42.7,2.8,0.0%
