Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
124,2013,Chris Crocker (FA),28,9,1.5,7,2,0,0,1,12,94.0,7.8,0.0%
119,2012,Chris Crocker (FA),29,12,0,5,3,0,1,0,13,81.7,6.3,0.0%
76,2011,Chris Crocker (FA),45,16,3.5,5,0,1,0,0,16,110.3,6.9,0.0%
141,2010,Chris Crocker (FA),29,12,2,5,0,2,0,0,9,81.3,9.0,0.0%
113,2009,Chris Crocker (FA),39,10,0,9,2,1,0,0,13,96.3,7.4,0.0%
99,2008,Chris Crocker (FA),34,9,1.5,3,1,1,0,0,14,87.4,6.2,0.0%
28,2007,Chris Crocker (FA),51,4,1,11,3,0,1,0,14,119.1,8.5,0.0%
101,2006,Chris Crocker (FA),43,6,1,8,1,0,0,0,16,90.2,5.6,0.0%
49,2005,Chris Crocker (FA),50,29,2,4,2,2,1,0,16,133.1,8.3,0.0%
97,2004,Chris Crocker (FA),37,10,2,4,1,0,0,1,12,95.8,8.0,0.0%
157,2003,Chris Crocker (FA),21,4,0,2,0,0,0,0,13,40.2,3.1,0.0%
