Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
329,2010,Marvin White (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
146,2009,Marvin White (FA),33,11,0,6,0,0,0,0,12,66.9,5.6,0.0%
128,2008,Marvin White (FA),29,10,0,4,1,0,0,0,8,62.2,7.8,0.0%
247,2007,Marvin White (FA),1,0,0,0,0,0,0,0,3,1.5,0.5,0.0%
