Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
98,2019,Earl Thomas III (FA),32,17,2,4,2,1,1,0,15,98.1,6.5,1.1%
188,2018,Earl Thomas III (FA),16,6,0,5,3,0,0,0,4,51.1,12.8,1.1%
28,2017,Earl Thomas III (FA),56,32,0,7,2,1,0,1,14,141.4,10.1,1.1%
126,2016,Earl Thomas III (FA),24,22,0,10,2,0,1,1,11,87.8,8.0,1.1%
58,2015,Earl Thomas III (FA),42,19,0,9,5,1,0,0,16,120.1,7.5,1.1%
24,2014,Earl Thomas III (FA),69,26,0,5,1,3,1,0,16,154.4,9.7,1.1%
7,2013,Earl Thomas III (FA),75,25,0,9,5,2,0,0,16,178.0,11.1,1.1%
65,2012,Earl Thomas III (FA),39,22,0,8,3,1,1,1,16,121.3,7.6,1.1%
17,2011,Earl Thomas III (FA),67,25,0,7,2,1,2,0,16,167.1,10.4,1.1%
47,2010,Earl Thomas III (FA),60,12,0,7,5,1,0,0,16,147.2,9.2,1.1%
