Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
161,2020,Johnathan Joseph (FA),28,4,0,6,1,1,0,0,11,68.0,6.2,0.0%
102,2019,Johnathan Joseph (FA),43,8,0,13,1,0,0,0,14,95.3,6.8,0.0%
66,2018,Johnathan Joseph (FA),49,9,0,13,2,0,0,1,14,118.5,8.5,0.0%
112,2017,Johnathan Joseph (FA),37,10,0,9,2,0,0,1,16,97.9,6.1,0.0%
139,2016,Johnathan Joseph (FA),38,7,0,9,0,1,0,0,13,79.9,6.1,0.0%
43,2015,Johnathan Joseph (FA),48,10,0,22,1,1,1,0,16,128.2,8.0,0.0%
16,2014,Johnathan Joseph (FA),70,5,0,11,2,2,2,1,16,159.9,10.0,0.0%
92,2013,Johnathan Joseph (FA),44,3,0,16,3,0,0,0,15,109.9,7.3,0.0%
76,2012,Johnathan Joseph (FA),52,5,0,10,2,0,0,1,14,113.0,8.1,0.0%
72,2011,Johnathan Joseph (FA),40,4,0,15,4,1,0,0,15,114.6,7.6,0.0%
118,2010,Johnathan Joseph (FA),37,5,0,8,3,0,0,1,12,97.4,8.1,0.0%
15,2009,Johnathan Joseph (FA),58,11,0,20,6,1,0,1,16,170.5,10.7,0.0%
85,2008,Johnathan Joseph (FA),31,11,0,13,1,1,1,1,8,95.9,12.0,0.0%
25,2007,Johnathan Joseph (FA),45,13,0,15,4,0,0,1,15,126.0,8.4,0.0%
80,2006,Johnathan Joseph (FA),45,12,0,20,0,0,1,0,16,110.8,6.9,0.0%
