Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
246,2017,DeAngelo Hall (FA),11,3,0,2,0,0,0,0,5,21.9,4.4,0.0%
248,2016,DeAngelo Hall (FA),10,6,0,1,0,0,0,0,3,21.1,7.0,0.0%
133,2015,DeAngelo Hall (FA),39,9,0,2,0,1,1,1,11,84.9,7.7,0.0%
223,2014,DeAngelo Hall (FA),12,4,0,0,0,1,1,0,3,29.1,9.7,0.0%
9,2013,DeAngelo Hall (FA),57,21,0,13,4,3,1,3,16,177.4,11.1,0.0%
13,2012,DeAngelo Hall (FA),64,26,1,13,4,0,1,0,16,181.0,11.3,0.0%
19,2011,DeAngelo Hall (FA),65,25,0,16,3,1,0,0,16,167.0,10.4,0.0%
2,2010,DeAngelo Hall (FA),65,30,0,16,6,2,2,2,16,212.3,13.3,0.0%
83,2009,DeAngelo Hall (FA),46,12,0,9,4,0,1,0,13,115.7,8.9,0.0%
10,2008,DeAngelo Hall (FA),63,11,0.5,21,5,0,2,0,15,172.0,11.5,0.0%
5,2007,DeAngelo Hall (FA),63,7,0,16,5,1,1,1,16,163.0,10.2,0.0%
45,2006,DeAngelo Hall (FA),51,7,0,16,4,0,1,1,16,135.9,8.5,0.0%
24,2005,DeAngelo Hall (FA),59,7,0,10,6,1,2,1,15,156.9,10.5,0.0%
116,2004,DeAngelo Hall (FA),29,7,0.5,6,2,1,0,1,10,80.0,8.0,0.0%
