Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
87,2011,Andre' Goodman (FA),41,8,0,10,2,0,1,1,15,105.2,7.0,0.0%
184,2010,Andre' Goodman (FA),17,0,0,8,0,0,0,0,7,37.5,5.4,0.0%
67,2009,Andre' Goodman (FA),39,4,1,17,5,0,1,1,16,128.7,8.0,0.0%
64,2008,Andre' Goodman (FA),28,3,0,18,5,1,1,0,13,111.9,8.6,0.0%
182,2007,Andre' Goodman (FA),4,1,0,3,1,0,0,0,5,16.3,3.3,0.0%
134,2006,Andre' Goodman (FA),23,13,0,9,0,1,2,0,15,70.0,4.7,0.0%
94,2005,Andre' Goodman (FA),37,4,0,11,3,0,0,0,15,90.2,6.0,0.0%
160,2004,Andre' Goodman (FA),19,5,0,2,1,1,0,0,8,44.3,5.5,0.0%
196,2003,Andre' Goodman (FA),11,0,0,2,0,0,0,0,3,19.5,6.5,0.0%
116,2002,Andre' Goodman (FA),34,8,0,13,1,0,1,0,14,90.8,6.5,0.0%
