Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
377,2019,Eric Berry (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
277,2018,Eric Berry (FA),8,3,0,0,0,0,0,0,2,14.3,7.2,0.0%
271,2017,Eric Berry (FA),4,3,0,0,0,0,0,0,1,10.8,10.8,0.0%
11,2016,Eric Berry (FA),62,15,0,9,4,1,0,2,16,159.0,9.9,0.0%
76,2015,Eric Berry (FA),55,6,0,10,2,0,0,0,16,112.2,7.0,0.0%
174,2014,Eric Berry (FA),32,5,0,2,0,0,0,0,6,54.9,9.2,0.0%
4,2013,Eric Berry (FA),66,8,3.5,11,3,1,2,2,15,202.1,13.5,0.0%
22,2012,Eric Berry (FA),73,13,0,10,1,0,0,0,16,164.6,10.3,0.0%
314,2011,Eric Berry (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
12,2010,Eric Berry (FA),72,15,2,9,4,1,0,1,16,183.5,11.5,0.0%
