Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
218,2016,Roman Harper (FA),22,3,0,0,0,0,0,0,16,35.4,2.2,1.0%
85,2015,Roman Harper (FA),46,27,0,5,0,0,2,0,16,110.2,6.9,1.0%
57,2014,Roman Harper (FA),39,23,1,10,4,1,0,1,16,125.1,7.8,1.0%
173,2013,Roman Harper (FA),25,12,0,1,1,0,1,0,9,57.1,6.3,1.0%
7,2012,Roman Harper (FA),88,27,0,11,2,0,0,0,16,189.2,11.8,1.0%
2,2011,Roman Harper (FA),73,22,7.5,7,0,2,1,0,16,201.4,12.6,1.0%
8,2010,Roman Harper (FA),72,21,3,8,1,6,1,0,15,193.6,12.9,1.0%
7,2009,Roman Harper (FA),81,18,1.5,5,0,2,0,0,16,184.4,11.5,1.0%
31,2008,Roman Harper (FA),73,7,0,9,0,1,0,0,15,142.5,9.5,1.0%
2,2007,Roman Harper (FA),68,14,4,8,3,2,0,1,16,169.6,10.6,1.0%
150,2006,Roman Harper (FA),25,2,1,3,0,1,0,0,5,51.6,10.3,1.0%
