Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
323,2012,Anderson Russell (FA),0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
314,2010,Anderson Russell (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
