Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
352,2021,Brandon Wilson (CIN),1,2,0,0,0,0,0,0,9,3.1,0.3,10.2%
292,2020,Brandon Wilson (CIN),4,0,0,0,0,1,0,0,15,10.0,0.7,10.2%
234,2019,Brandon Wilson (CIN),11,7,0,0,0,2,0,0,12,29.9,2.5,10.2%
335,2018,Brandon Wilson (CIN),0,2,0,0,0,0,0,0,16,1.6,0.1,10.2%
371,2017,Brandon Wilson (CIN),0,0,0,0,0,0,0,0,8,0.0,0.0,10.2%
