Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
372,2020,J.T. Hassell (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
325,2019,J.T. Hassell (FA),3,0,0,0,0,0,0,0,4,4.5,1.1,0.0%
