Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
100,2005,Sean Berton (FA),1,0,3,3.0,3,0,0,0,0,0,0,3,0.3,0.1,0.0%
73,2004,Sean Berton (FA),9,11,78,8.7,14,0,0,0,0,0,0,8,7.8,1.0,0.0%
94,2003,Sean Berton (FA),0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
