Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
46,2015,Craig Stevens (FA),12,16,121,10.1,27,3,2,0,0,0,0,16,24.1,1.5,0.0%
96,2014,Craig Stevens (FA),2,2,26,13.0,20,1,0,0,0,0,0,5,2.6,0.5,0.0%
108,2013,Craig Stevens (FA),2,6,5,2.5,6,0,0,0,0,0,0,15,0.5,0.0,0.0%
42,2012,Craig Stevens (FA),23,33,275,12.0,46,2,1,0,0,0,0,15,33.5,2.2,0.0%
47,2011,Craig Stevens (FA),9,14,166,18.4,58,0,1,0,0,0,0,15,22.6,1.5,0.0%
48,2010,Craig Stevens (FA),11,23,122,11.1,28,0,2,0,0,0,0,15,24.2,1.6,0.0%
107,2009,Craig Stevens (FA),0,1,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
96,2008,Craig Stevens (FA),1,0,9,9.0,9,0,0,0,0,0,0,16,0.9,0.1,0.0%
