Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
26,2021,Austin Hooper (TEN),38,61,345,9.1,34,5,3,0,0,0,0,15,54.5,3.6,29.4%
22,2020,Austin Hooper (TEN),46,70,435,9.5,36,4,4,0,0,0,0,13,67.5,5.2,29.4%
7,2019,Austin Hooper (TEN),75,97,787,10.5,35,11,6,0,0,0,0,13,116.7,9.0,29.4%
7,2018,Austin Hooper (TEN),71,88,660,9.3,36,10,4,0,0,0,0,16,92.0,5.8,29.4%
18,2017,Austin Hooper (TEN),49,65,526,10.7,88,5,3,0,0,0,0,16,70.6,4.4,29.4%
35,2016,Austin Hooper (TEN),19,27,271,14.3,44,4,3,0,0,0,0,14,45.1,3.2,29.4%
