Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
6,2021,Dawson Knox (BUF),49,71,587,12.0,53,14,9,0,4,0,0,15,115.1,7.7,91.0%
33,2020,Dawson Knox (BUF),24,44,288,12.0,36,4,3,0,0,0,2,12,42.8,3.6,91.0%
29,2019,Dawson Knox (BUF),28,50,388,13.9,49,11,2,1,9,0,0,15,51.7,3.4,91.0%
