Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
113,2020,Jake Butt (FA),2,4,5,2.5,5,0,0,0,0,0,0,5,0.5,0.1,0.1%
156,2019,Jake Butt (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
82,2018,Jake Butt (FA),8,13,85,10.6,22,2,0,0,0,0,0,3,8.5,2.8,0.1%
