Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
3,2021,Dalton Schultz (DAL),78,104,808,10.4,32,8,8,0,0,0,0,17,130.8,7.7,98.2%
17,2020,Dalton Schultz (DAL),63,89,615,9.8,28,3,4,0,0,0,1,16,83.5,5.2,98.2%
113,2019,Dalton Schultz (DAL),1,2,6,6.0,6,0,0,0,0,0,0,16,0.6,0.0,98.2%
75,2018,Dalton Schultz (DAL),12,17,116,9.7,17,0,0,0,0,0,0,11,11.6,1.1,98.2%
