Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
58,2012,Leonard Pope (FA),3,4,9,3.0,7,0,2,0,0,0,0,7,12.9,1.8,0.0%
43,2011,Leonard Pope (FA),24,34,247,10.3,39,0,1,0,0,0,0,15,30.7,2.0,0.0%
54,2010,Leonard Pope (FA),10,19,76,7.6,14,0,2,0,0,0,0,14,19.6,1.4,0.0%
49,2009,Leonard Pope (FA),20,30,174,8.7,29,0,1,0,0,0,0,12,23.4,2.0,0.0%
70,2008,Leonard Pope (FA),7,2,57,8.1,25,0,0,0,0,0,0,5,5.7,1.1,0.0%
36,2007,Leonard Pope (FA),9,2,95,10.6,30,0,2,0,0,0,0,7,21.5,3.1,0.0%
56,2006,Leonard Pope (FA),16,0,161,10.1,33,0,0,0,0,0,0,14,16.1,1.2,0.0%
