Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
96,2006,James Hodgins (FA),2,0,9,4.5,6,0,0,0,0,0,0,3,0.9,0.3,0.0%
50,2003,James Hodgins (FA),14,19,58,4.1,9,0,2,2,6,0,0,10,18.4,1.8,0.0%
74,2002,James Hodgins (FA),9,10,47,5.2,11,0,0,3,7,0,0,7,5.4,0.8,0.0%
