Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
101,2008,Jeb Putzier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
59,2007,Jeb Putzier (FA),6,3,39,6.5,11,0,1,0,0,0,0,5,9.9,2.0,0.0%
64,2006,Jeb Putzier (FA),13,0,125,9.6,26,0,0,0,0,0,0,9,12.5,1.4,0.0%
22,2005,Jeb Putzier (FA),37,4,481,13.0,32,0,0,0,0,0,0,15,50.1,3.3,0.0%
13,2004,Jeb Putzier (FA),36,54,572,15.9,39,0,2,0,0,0,0,15,69.2,4.6,0.0%
79,2003,Jeb Putzier (FA),4,5,34,8.5,13,0,0,0,0,0,0,2,3.4,1.7,0.0%
99,2002,Jeb Putzier (FA),0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
