Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
49,2021,Robert Tonyan (GB),18,29,204,11.3,33,5,2,0,0,0,0,8,32.4,4.1,19.1%
3,2020,Robert Tonyan (GB),52,59,586,11.3,45,13,11,0,0,0,0,16,124.6,7.8,19.1%
65,2019,Robert Tonyan (GB),10,15,100,10.0,28,2,1,0,0,0,0,11,16.0,1.5,19.1%
71,2018,Robert Tonyan (GB),4,6,77,19.3,54,4,1,0,0,0,0,16,13.7,0.9,19.1%
