Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
32,2003,Owen Pochman (FA),8,15,53.3,48,0,0,0,0,0,9,10,6,9.0,1.5,0.0%
