Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
142,2004,Jon Ritchie (FA),0,0,0,0,0,0,4,6,36,9.0,0,0,2,3.6,1.8,0.0%
86,2003,Jon Ritchie (FA),1,1,1.0,1,0,0,17,26,86,5.1,3,0,14,26.7,1.9,0.0%
103,2002,Jon Ritchie (FA),0,0,0,0,0,0,10,21,66,6.6,1,0,14,12.6,0.9,0.0%
