Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
111,2007,Anthony Thomas (FA),8,12,1.5,7,0,0,4,0,35,8.8,0,0,6,4.7,0.8,0.0%
53,2006,Anthony Thomas (FA),107,378,3.5,19,0,2,22,0,139,6.3,0,0,14,63.7,4.6,0.0%
107,2005,Anthony Thomas (FA),43,92,2.1,12,0,0,4,1,13,3.3,0,0,9,10.5,1.2,0.0%
49,2004,Anthony Thomas (FA),122,404,3.3,41,0,2,17,23,132,7.8,0,1,12,63.6,5.3,0.0%
24,2003,Anthony Thomas (FA),244,"1,024",4.2,67,0,6,9,14,36,4.0,0,0,13,142.0,10.9,0.0%
33,2002,Anthony Thomas (FA),214,721,3.4,34,0,6,24,41,163,6.8,0,3,12,118.4,9.9,0.0%
