Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
72,2008,Cleo Lemon (FA),0,2,0.0,0,0.0,0,0,0,2,-3,0,0,1,-0.3,-0.3,0.0%
31,2007,Cleo Lemon (FA),80,137,58.4,792,5.8,3,4,9,12,53,3,0,4,58.9,14.7,0.0%
50,2006,Cleo Lemon (FA),38,68,55.9,412,6.1,2,1,5,3,7,0,0,4,23.2,5.8,0.0%
