Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
14,2009,Matt Stover (FA),9,11,81.8,43,0,0,0,0,0,33,33,10,33.0,3.3,0.0%
5,2008,Matt Stover (FA),24,28,85.7,47,0,0,0,0,0,33,33,13,33.0,2.5,0.0%
28,2007,Matt Stover (FA),18,21,85.7,49,0,0,0,0,0,11,11,8,11.0,1.4,0.0%
11,2006,Matt Stover (FA),28,30,93.3,52,0,0,0,0,0,37,37,16,37.0,2.3,0.0%
26,2005,Matt Stover (FA),30,34,88.2,49,0,0,0,0,0,23,23,16,23.0,1.4,0.0%
22,2004,Matt Stover (FA),29,32,90.6,50,0,0,0,0,0,30,30,16,30.0,1.9,0.0%
14,2003,Matt Stover (FA),33,38,86.8,49,0,0,0,0,0,35,35,16,35.0,2.2,0.0%
20,2002,Matt Stover (FA),21,25,84.0,51,0,0,0,0,0,33,33,15,33.0,2.2,0.0%
