Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
180,2013,Josh Vaughan (FA),1,1,1.0,1,0,0,1,1,-5,-5.0,0,0,6,-0.4,-0.1,0.0%
140,2011,Josh Vaughan (FA),7,24,3.4,9,0,0,0,0,0,0,0,0,7,2.4,0.3,0.0%
118,2010,Josh Vaughan (FA),3,7,2.3,6,0,1,0,0,0,0,0,0,3,6.7,2.2,0.0%
