Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
65,2007,Jared Lorenzen (FA),4,8,50.0,28,3.5,0,0,1,1,2,0,0,2,1.3,0.7,0.0%
69,2006,Jared Lorenzen (FA),0,0,0,0,0,0,0,0,1,2,0,0,1,0.2,0.2,0.0%
