Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
90,2017,Tavarres King (FA),18,37,240,13.3,57,2,3,2,3,0,0,8,42.3,5.3,0.0%
173,2016,Tavarres King (FA),2,4,50,25.0,44,1,0,0,0,0,0,7,5.0,0.7,0.0%
177,2014,Tavarres King (FA),2,3,13,6.5,7,0,0,0,0,0,0,2,1.3,0.7,0.0%
