Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
99,2014,Joe McKnight (FA),1,3,3.0,3,0,0,6,7,64,10.7,2,0,2,18.7,9.4,0.0%
102,2012,Joe McKnight (FA),30,179,6.0,61,2,0,1,2,18,18.0,0,1,15,17.7,1.2,0.0%
90,2011,Joe McKnight (FA),43,134,3.1,11,0,0,13,18,139,10.7,0,2,15,23.3,1.6,0.0%
86,2010,Joe McKnight (FA),39,189,4.8,18,0,0,3,4,20,6.7,0,0,9,20.9,2.3,0.0%
