Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
42,2017,T.J. Yates (FA),47,97,48.5,523,5.4,4,3,13,5,51,0,1,4,34.0,8.5,0.0%
49,2015,T.J. Yates (FA),28,57,49.1,370,6.5,3,1,5,6,0,0,1,4,22.9,5.7,0.0%
64,2014,T.J. Yates (FA),3,4,75.0,64,16.0,0,1,0,0,0,0,0,1,0.6,0.6,0.0%
60,2013,T.J. Yates (FA),15,22,68.2,113,5.1,0,2,2,1,0,0,0,3,0.5,0.2,0.0%
52,2012,T.J. Yates (FA),4,10,40.0,38,3.8,0,1,1,2,-1,1,1,4,3.4,0.9,0.0%
42,2011,T.J. Yates (FA),82,134,61.2,949,7.1,3,3,15,14,57,0,3,6,43.7,7.3,0.0%
