Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
48,2003,Jesse Palmer (FA),60,116,51.7,532,4.6,3,4,16,4,23,0,1,5,25.6,5.1,0.0%
66,2002,Jesse Palmer (FA),3,4,75.0,30,7.5,0,0,0,1,-3,0,0,1,0.9,0.9,0.0%
