Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
152,2021,Anthony McFarland Jr. (PIT),3,3,1.0,3,0,0,1,1,11,11.0,0,0,3,1.4,0.5,0.1%
100,2020,Anthony McFarland Jr. (PIT),33,113,3.4,20,1,0,6,10,54,9.0,0,0,11,16.7,1.5,0.1%
