Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
141,2016,Chris Harper (FA),13,21,133,10.2,19,0,0,0,0,0,0,9,13.3,1.5,0.0%
218,2015,Chris Harper (FA),1,3,6,6.0,6,0,0,0,0,0,1,5,-1.4,-0.3,0.0%
201,2013,Chris Harper (FA),0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
