Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
47,2021,Gardner Minshew II (PHI),41,60,68.3,439,7.3,4,1,5,9,21,0,0,3,34.6,11.5,0.3%
26,2020,Gardner Minshew II (PHI),216,327,66.1,"2,259",6.9,16,5,27,29,153,1,4,9,164.5,18.3,0.3%
20,2019,Gardner Minshew II (PHI),285,470,60.6,"3,271",7.0,21,6,33,67,344,0,7,14,235.3,16.8,0.3%
