Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
111,2021,J.J. Taylor (NE),19,37,1.9,15,0,2,4,4,8,2.0,0,1,5,14.5,2.9,0.2%
117,2020,J.J. Taylor (NE),23,110,4.8,28,1,0,1,2,4,4.0,0,0,6,11.4,1.9,0.2%
