Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
48,2008,Deuce McAllister (FA),85,335,3.9,19,0,4,17,0,118,6.9,1,0,11,75.3,6.8,0.0%
97,2007,Deuce McAllister (FA),24,92,3.8,15,0,0,4,1,15,3.8,0,1,3,8.7,2.9,0.0%
13,2006,Deuce McAllister (FA),244,"1,057",4.3,57,0,10,30,0,198,6.6,0,0,15,185.5,12.4,0.0%
53,2005,Deuce McAllister (FA),93,335,3.6,26,0,3,17,0,117,6.9,0,0,5,63.2,12.6,0.0%
19,2004,Deuce McAllister (FA),269,"1,074",4.0,71,0,9,34,48,228,6.7,0,4,14,176.2,12.6,0.0%
7,2003,Deuce McAllister (FA),351,"1,641",4.7,76,0,8,69,86,516,7.5,0,4,16,255.7,16.0,0.0%
6,2002,Deuce McAllister (FA),325,"1,388",4.3,62,0,13,47,74,352,7.5,3,3,15,264.0,17.6,0.0%
