Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
125,2021,J.J. Arcega-Whiteside (SEA),2,5,36,18.0,23,1,0,0,0,0,0,7,0.0,0.0,0.1%
126,2020,J.J. Arcega-Whiteside (SEA),4,8,85,21.3,37,4,0,0,0,0,0,8,0.0,0.0,0.1%
123,2019,J.J. Arcega-Whiteside (SEA),10,22,169,16.9,30,5,1,0,0,0,0,16,0.0,0.0,0.1%
