Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
127,2010,Albert Young (FA),13,29,2.2,6,0,0,2,2,11,5.5,0,0,2,4.0,2.0,0.0%
119,2009,Albert Young (FA),12,53,4.4,10,0,0,0,0,0,0,0,0,2,5.3,2.7,0.0%
